"14.26847"	1.024431	8.84	0	91.2732471789266	0.565151854862223	0.463502713413329	0.000466780414860165	145.047071528782	1.93604646527707	2.08300984782481	0.00598593922586434	"14.26847"	1599.99	5544.264107	0.01	6.9e-06	"14.26847"	-4.647785	""	NA
"14.26855"	1.575576	14.23	0	84.6760266445621	0.422339856854151	0.491957408282453	0.000382208023367088	121.227838813019	1.436248118628	2.52516111332281	0.00575946671711538	"14.26855"	2599.99	5648.079024	0.007	1.22e-05	"14.26855"	-3.657062	""	NA
"14.26864"	0.615274	6.35	0	48.7218701896718	0.2284155272804	0.133392082425787	7.17068093496151e-05	76.0773316682679	0.915039461377015	0.878459200492663	0.00154859509088539	"14.26864"	1599.99	5453.865734	0.008	1.22e-05	"14.26864"	-3.184037	""	NA
"14.26871"	0.585978	5.96	0	124.900149989575	0.686511713296429	0.286456120805012	0.000308709959549262	202.249437780333	2.8905914339997	1.84645275096745	0.0070867553520665	"14.26871"	2599.99	5470.503444	0.005	1.04e-05	"14.26871"	-1.865667	""	NA
"14.26877"	1.125049	10.19	0	83.0037851410649	0.379475670752143	0.384243404693411	0.000270525713860341	114.244081137854	1.07737520079988	1.784761811963	0.00312564514699642	"14.26877"	2799.99	5499.778618	0.01	9.5e-06	"14.26877"	-4.072878	""	NA
"14.26934"	3.656652	27.3	0	182.312677464868	1.16837187842144	1.84666767697769	0.00296026224757427	306.216368230899	4.68628255322188	8.51290353000841	0.0470017666383148	"14.26934"	4399.99	6128.420217	0.006	1.04e-05	"14.26934"	-4.654307	""	NA
"14.26942"	9.156817	54.51	0	179.695646164729	0.752786385721776	2.95248512212872	0.00306383434108042	227.651009572008	2.38045913599084	7.85184728145449	0.0239541110843332	"14.26942"	4799.99	5960.80368	0.006	6.1e-06	"14.26942"	-4.663295	""	NA
"14.26947"	1.159594	7.63	0	189.167714695828	0.698189588636713	0.564336217521691	0.000534219361385279	287.917699897108	3.68728480987523	2.85938036457617	0.0126407521783665	"14.26947"	7599.99	6119.120366	0.006	4.3e-06	"14.26947"	-2.498869	""	NA
"14.26971"	2.956187	23.46	0	115.512529208784	0.452864439552704	1.13489360444181	0.000831795013937259	169.29619175721	1.32819825584861	4.17574626426626	0.00779832121121847	"14.26971"	3799.99	6029.279539	0.01	1.3e-05	"14.26971"	-6.21525	""	NA
"14.27005"	1.171796	8.71	0	125.494474647807	0.58513131857313	0.354991279424516	0.000325478298003299	176.935642961935	2.13635159081912	1.19835016331121	0.00354706568079417	"14.27005"	1599.99	5927.762676	0.007	1.13e-05	"14.27005"	-4.543573	""	NA
"14.27012"	0.813466	6.28	0	114.671935499121	0.265419638080092	0.23686773729686	0.000102044032251564	155.14003981004	1.31932498193182	1.10591447172343	0.00211421918974207	"14.27012"	1999.99	5848.660889	0.007	1.3e-05	"14.27012"	-3.220828	""	NA
"14.27057"	0.349418	3.86	0	87.697890370988	0.391932321541278	0.159293080428969	0.00011314484604497	128.251290984249	1.39730859307834	1.04504141803801	0.00226914121521263	"14.27057"	1799.99	5821.383849	0.007	1.3e-05	"14.27057"	-2.022984	""	NA
"14.27786"	1.515464	9.95	0	82.0935367719036	0.178563525019095	0.238304136914709	7.9322874511178e-05	95.2882787735842	0.729562420412215	1.46103681002236	0.00186548462519149	"14.27786"	2999.99	5639.97314	0.009	9.5e-06	"14.27786"	-3.922377	""	NA
"14.27796"	0.432925	4.27	0	90.1478093463834	0.382103331717328	0.187310384114133	0.000128205774422451	131.181977958424	1.44709152099379	1.10951284111259	0.00247363456917872	"14.27796"	4399.99	5808.065989	0.008	1.13e-05	"14.27796"	-2.429685	""	NA
"15.02698"	1.419493	14.28	0	71.9838563062425	0.349753086510533	0.292632834063519	0.000202008876699717	97.897759259138	1.0306048554329	1.19689431028127	0.00213473247828008	"15.02698"	1799.99	5708.962711	0.008	1.13e-05	"15.02698"	-4.163866	""	NA
"15.02699"	0.307193	3.51	0	61.8896334782657	0.215997274725013	0.121462647103012	5.53768822772611e-05	101.610378056606	0.94283758932412	0.923373642441813	0.00148371013995687	"15.02699"	1799.99	7211.812936	0.01	5.2e-06	"15.02699"	-3.55636	""	NA
"15.02702"	0.219088	2.74	0	74.4725028200164	0.351964738292474	0.0835280706443526	5.71673619259013e-05	117.111255423745	1.25463066057731	0.730525862411579	0.00147532957508005	"15.02702"	2399.99	5891.245913	0.007	1.13e-05	"15.02702"	-2.148507	""	NA
"15.02703"	17.894999	89.03	0	134.963872494015	0.331811967186052	2.64693586883253	0.00133874550922253	178.43562878232	1.15975456328339	5.79981516087024	0.00929366763228279	"15.02703"	2599.99	5345.918671	0.007	6.9e-06	"15.02703"	-7.830044	""	NA
"15.02706"	1.160333	7.58	0	233.254790454492	0.414496063821668	0.545663651247081	0.000287823215426415	320.432773036064	2.43019156012769	2.54873270904937	0.00720280016999876	"15.02706"	2999.99	5806.862423	0.005	5.2e-06	"15.02706"	-2.321306	""	NA
"15.02709"	7.98227	42.41	0	123.97866375973	0.158511752216699	0.960161993253298	0.000239602387303249	145.409275698346	0.712899081643067	1.71865543730194	0.00181697523595516	"15.02709"	1799.99	5189.755908	0.01	6.1e-06	"15.02709"	-9.240852	""	NA
"15.02710"	0.315986	4.89	0	21.6263437428146	0.145972788074685	0.0202800659754292	1.02351175605719e-05	31.5324054449119	0.29114582431482	0.150833106941738	0.000126716822863797	"15.02710"	1399.99	5716.689452	0.01	1.3e-05	"15.02710"	-7.621935	""	NA
"15.02721"	0.304071	4.07	0	34.270610422727	0.130241789328119	0.051429014296482	1.85798374512803e-05	53.0710239357896	0.573990907206985	0.352058613970717	0.000457290827081123	"15.02721"	799.99	5290.375195	0.007	1.3e-05	"15.02721"	-4.050378	""	NA
"15.02734"	0.230252	3.04	0	70.1316722467628	0.485425123085277	0.0311271945400612	3.01670534950843e-05	91.3033835438736	0.946425456383635	0.101263790645589	0.000170755803276959	"15.02734"	1599.99	5314.254756	0.008	5.2e-06	"15.02734"	-5.489147	""	NA
"15.02740"	0.19772	2.99	0	71.9269415931798	0.285521976991071	0.0596869993283767	3.36477553371192e-05	110.512315820664	1.33268996585703	0.52872937066622	0.0011606646744868	"15.02740"	2399.99	5324.045758	0.005	4.3e-06	"15.02740"	-1.944144	""	NA
"15.02771"	1.478259	13.75	0	102.012417299206	0.149464810915922	0.203942288188952	5.18654291014901e-05	133.117727469878	0.851154739123982	0.637406722316836	0.000831250877351915	"15.02771"	3799.99	5250.60533	0.005	6.9e-06	"15.02771"	-4.806545	""	NA
"15.02774"	0.33229	3.61	0	71.7251053411449	0.106626303214918	0.063427953234988	1.33695976661291e-05	94.99444691642	0.601832538307886	0.412944022290719	0.000435505742503631	"15.02774"	1799.99	5079.650401	0.007	5.2e-06	"15.02774"	-2.921179	""	NA
"15.02783"	1.446542	9.85	0	104.206289747989	0.162256553293207	0.300060582157651	8.21235074294227e-05	132.77552458052	0.903457883973555	0.911208370251368	0.0012625638576358	"15.02783"	2399.99	5119.729132	0.006	1.13e-05	"15.02783"	-5.657247	""	NA
"15.02789"	1.321436	12.48	0	60.8527580198474	0.267965603368055	0.154386868892165	8.79880192153501e-05	86.7815172706055	0.865649497261608	0.566470086968208	0.000892654182729312	"15.02789"	1399.99	5638.30573	0.006	7.8e-06	"15.02789"	-5.056911	""	NA
"15.02831"	1.13765	15.05	0	30.3669256036492	0.168887096134206	0.0633587497466333	3.14347437274842e-05	50.8748760774668	0.341506484035678	0.360919861723902	0.00028436952636048	"15.02831"	5399.99	4822.739926	0.007	1.22e-05	"15.02831"	-6.332358	""	NA
"15.02843"	0.205299	3.53	0	42.5073291883691	0.261769254094775	0.0292581027136699	1.92010739292354e-05	67.8756379463845	0.691070020519434	0.220577714333888	0.000308769472667087	"15.02843"	999.99	5609.698371	0.007	1.3e-05	"15.02843"	-3.346959	""	NA
"15.02844"	0.35564	4.65	0	65.1489389151746	0.31830368450562	0.062649541202794	4.11364116438348e-05	87.2037243832988	0.955181764853032	0.414995184816464	0.00072010792036396	"15.02844"	2399.99	5782.351691	0.005	8.7e-06	"15.02844"	-2.455596	""	NA
"15.02846"	14.880139	76.5	0	201.672265241584	0.480679801948822	2.45187440564986	0.00156624121506732	228.94458048797	0.800111271322672	3.48579713446319	0.00356847694374259	"15.02846"	4399.99	5626.817022	0.01	6.9e-06	"15.02846"	-10.655549	""	NA
"15.02862"	1.189741	7.85	0	130.909878680203	0.702078352486223	0.301528756843097	0.000326409545777571	194.476092555019	2.60063221041403	1.08772635556733	0.00380196927243999	"15.02862"	2999.99	5557.186958	0.005	1.3e-05	"15.02862"	-2.710111	""	NA
"15.02866"	1.47258	13.75	0	105.528164234288	0.648683891672228	0.498660066096994	0.000542834485344786	153.986570112412	1.96116428868607	2.32257954418615	0.00661766023583948	"15.02866"	6199.99	5869.647373	0.006	7.8e-06	"15.02866"	-2.752798	""	NA
"15.02867"	0.425266	5.09	0	105.342309726629	0.199841049350918	0.102912717302826	3.45377769209565e-05	116.035180079737	0.539945555665527	0.505934705796156	0.000441329208450003	"15.02867"	1799.99	5616.037234	0.007	1.3e-05	"15.02867"	-2.740999	""	NA
"15.02873"	0.486127	5	0	186.384264404757	0.576646621071387	0.250346879507253	0.000196660606944251	278.738299367968	1.69755013814093	1.7098955790296	0.0035119309153923	"15.02873"	2399.99	5950.597934	0.005	5.2e-06	"15.02873"	-2.314368	""	NA
"15.02879"	0.296173	4.82	0	27.7644675455627	0.132074760094319	0.041024317322709	1.6612576702227e-05	47.309167192971	0.667603931225001	0.342075049583129	0.000544801384375071	"15.02879"	599.99	5519.756458	0.007	1.3e-05	"15.02879"	-3.937904	""	NA
"15.02883"	0.553044	5.33	0	70.6282628527684	0.116212131989955	0.129305435634757	2.99080218626893e-05	93.6121210989887	0.581316688712588	0.703498020072816	0.000721043136726506	"15.02883"	1199.99	5725.131279	0.01	7.8e-06	"15.02883"	-4.89811	""	NA
"15.02885"	0.526123	6.18	0	57.3535854715869	0.183795305640683	0.135799645829484	5.45224939833536e-05	87.4548839100088	0.79059401083672	0.847929293567572	0.00121632974059426	"15.02885"	1399.99	5738.208514	0.01	1.13e-05	"15.02885"	-5.171439	""	NA
"15.02888"	0.885114	8	0	103.446050513672	0.200327785901744	0.302417962269999	0.000102494816877764	135.808069416633	0.95455033033887	1.2255111451415	0.00177896163718974	"15.02888"	2999.99	5576.589356	0.009	1.13e-05	"15.02888"	-3.870442	""	NA
"15.02896"	0.878818	10.56	0	87.876644354091	0.166514966298561	0.259865022938828	7.83524908711554e-05	113.679316510275	0.660164380991445	1.84790539798807	0.00198691318203487	"15.02896"	1599.99	5784.308871	0.007	1.22e-05	"15.02896"	-3.747325	""	NA
"15.02897"	1.219569	10.08	0	107.465732086622	0.792177491901696	0.446966488285263	0.000589830101938395	158.01301413602	2.35386585561948	1.65251962298184	0.00560030086675507	"15.02897"	2599.99	5452.28548	0.009	1.04e-05	"15.02897"	-4.737308	""	NA
"15.02906"	0.861489	8.24	0	136.299228817906	1.36655070297765	0.246264910473049	0.000511085996889278	130.478078151778	1.10989825865763	1.19039571841517	0.00203970200721598	"15.02906"	1599.99	5674.340705	0.01	6.9e-06	"15.02906"	-5.813577	""	NA
"15.02908"	0.597373	7.53	0	45.3701237075173	0.193357784373458	0.104307958592433	4.90552576994164e-05	67.4202132939884	0.732654397199878	0.744851051634675	0.00110870494201354	"15.02908"	2799.99	5914.369279	0.007	1.3e-05	"15.02908"	-2.99451	""	NA
"15.02911"	1.096626	9.08	0	182.123895225907	0.55709563624401	0.412374069814391	0.000315302562343165	236.784557403829	2.16579004093788	2.0831154267949	0.00571647891990644	"15.02911"	3999.99	5828.632177	0.005	4.3e-06	"15.02911"	-2.083648	""	NA
"15.02997"	0.998315	10.93	0	70.0107482696546	0.261552340566718	0.140911419614588	7.36387088234879e-05	92.7365143243812	0.985657360556155	0.486023892513993	0.000847965556213378	"15.02997"	1599.99	4592.125008	0.008	6.9e-06	"15.02997"	-5.059219	""	NA
"15.02999"	0.237531	3.03	0	76.5097560155114	0.190175707643573	0.0911741607033301	3.33220442311438e-05	120.076836207676	1.1093691821028	0.802024460967978	0.00141821710784485	"15.02999"	1799.99	5244.480708	0.007	5.2e-06	"15.02999"	-2.30103	""	NA
"15.03001"	0.295106	3.37	0	90.9837924872756	0.253087122162057	0.0946349855600572	4.27363518951594e-05	134.09965583867	0.634843233011244	0.686899939075993	0.000666296939252291	"15.03001"	1399.99	5107.88107	0.008	8.7e-06	"15.03001"	-3.031177	""	NA
"15.03025"	0.379687	3.73	0	76.9673708297794	0.344550989319671	0.119169497094615	7.87040432975498e-05	110.451546322844	1.22435851989023	0.638895673908076	0.00128877914815876	"15.03025"	3799.99	5140.805074	0.009	4.3e-06	"15.03025"	-3.342263	""	NA
"15.03094"	0.190368	2.73	0	61.9952521396888	0.0958367910884017	0.0714546334782963	1.44433466434487e-05	98.207944662267	0.762047781530024	0.70546733070882	0.000929150575549336	"15.03094"	999.99	5799.787916	0.008	1.04e-05	"15.03094"	-2.773527	""	NA
"15.03142"	0.420117	5.04	0	26.1611798801318	0.105219893673153	0.0388518622016454	1.28960583456732e-05	58.8989490509543	0.475936658888423	0.350750916156919	0.000360303835467617	"15.03142"	1199.99	5693.723549	0.01	6.9e-06	"15.03142"	-6.650595	""	NA
"15.03149"	0.865085	10.36	0	114.444014209911	0.26582759972957	0.195827398118534	8.45599519332922e-05	125.444233987882	0.769178051259119	0.987843840148373	0.00119078422801066	"15.03149"	2799.99	5742.399612	0.006	7.8e-06	"15.03149"	-3.244195	""	NA
"15.03152"	0.315472	3.95	0	77.1007883217432	0.229491351341224	0.149469785286137	6.57008891031472e-05	107.499682907073	1.01258371763904	1.06250458962906	0.00179199093474348	"15.03152"	1999.99	5891.242687	0.01	1.04e-05	"15.03152"	-2.570896	""	NA
"15.03188"	1.385169	14.66	0	89.1736147475295	0.43889846802561	0.244000139006821	0.000192713306754542	100.609081614654	0.61487905415458	1.66189608948227	0.00174861557258102	"15.03188"	1999.99	5299.44209	0.009	9.5e-06	"15.03188"	-7.856898	""	NA
"15.03200"	0.34719	4.12	0	88.1289614034851	0.174716724015807	0.0869609828502846	2.74778499771813e-05	135.295551047539	1.19975751783238	0.468738243330224	0.000856421851132026	"15.03200"	1399.99	4966.759517	0.007	1.22e-05	"15.03200"	-3.303924	""	NA
"15.03201"	0.405733	4.44	0	78.6295820184151	0.238555696039287	0.121870473536558	5.52128711075778e-05	98.9540839202743	0.868635679361737	0.646571808433519	0.000967660609493325	"15.03201"	1599.99	4853.715167	0.01	7.8e-06	"15.03201"	-3.528536	""	NA
"15.03206"	4.873167	34.26	0	127.329079076783	0.261132566781196	0.8350732410648	0.000339796425479864	182.555976389645	1.65976463891192	2.10928491026787	0.00480124877203457	"15.03206"	3799.99	5237.425223	0.005	6.9e-06	"15.03206"	-5.654953	""	NA
"15.03210"	0.208621	3.22	0	19.414396679754	0.0977023600553112	0.0104743483247178	3.72794467467821e-06	31.2874112554685	0.39712915972779	0.0903543852453016	0.0001039245112825	"15.03210"	599.99	4899.142228	0.01	6.1e-06	"15.03210"	-6.14841	""	NA
"15.03217"	1.154964	11.34	0	107.220855119139	0.347467525594259	0.244854633464035	0.000141857530452095	149.436604578635	1.16439886892284	0.861887697191593	0.00147369396535911	"15.03217"	1999.99	5186.799922	0.008	6.1e-06	"15.03217"	-4.470595	""	NA
"15.03366"	4.418363	29.86	0	64.138297253084	0.194069831374762	0.193195312923065	7.78846162470828e-05	75.1142614712537	0.64877734016417	0.484320547846485	0.000608719847396351	"15.03366"	1199.99	5619.564073	0.007	1.3e-05	"15.03366"	-7.57776	""	NA
"15.03378"	0.224908	3.01	0	112.599449669139	0.510049432562843	0.112234130155364	9.35909679474082e-05	184.156477085633	1.99918258282076	1.11202728912205	0.00304028163562919	"15.03378"	2399.99	5963.37364	0.005	7.8e-06	"15.03378"	-1.315073	""	NA
"15.03396"	0.243782	3.18	0	73.8868306294825	0.501450980339109	0.0963314218774032	9.42568001870114e-05	96.9536880042572	0.771170790341929	0.720130729263445	0.000964942542749583	"15.03396"	1999.99	5405.128814	0.009	1.13e-05	"15.03396"	-3.399189	""	NA
"15.03417"	2.444132	15.28	0	186.665781266663	0.881450656905009	1.05068025290906	0.00126102541655112	254.679177486668	2.63944539273822	3.63610840294594	0.0119105939657712	"15.03417"	4599.99	5569.481887	0.007	7.8e-06	"15.03417"	-4.215871	""	NA
"15.03422"	6.272085	31.69	0	322.960800447365	0.9305756034019	2.21144842842057	0.00238766321673519	403.310294445344	3.15929649519177	6.59948891254108	0.0225771896895995	"15.03422"	9999.99	5431.928516	0.005	9.5e-06	"15.03422"	-3.49181	""	NA
"15.03428"	2.467113	19.15	0	132.299188513639	0.460109525281356	0.663720899434623	0.000468989035736232	179.5554698994	1.93129394318328	2.0272978142979	0.0053986177419047	"15.03428"	2999.99	5348.157676	0.006	1.04e-05	"15.03428"	-4.280934	""	NA
"15.03448"	7.891254	37.19	0	74.5908217084691	0.285880506504481	0.597991717860201	0.000332196421424543	99.6495391340938	0.746032634322605	1.51063645057986	0.00193611780920957	"15.03448"	1599.99	5539.581989	0.009	6.1e-06	"15.03448"	-8.588535	""	NA
"15.03474"	2.494282	16.84	0	153.255691582244	0.56905273931068	0.828885275098145	0.000686432368420331	219.881212477392	2.54819743738818	2.34610997841049	0.00774031768521396	"15.03474"	5799.99	5543.816784	0.007	6.9e-06	"15.03474"	-4.345207	""	NA
"15.03498"	0.54874	5.75	0	53.0114609014073	0.157523961301283	0.0764928337387629	2.728114755902e-05	74.5891536271045	0.501603797926865	0.443090343044522	0.000431889437429741	"15.03498"	1199.99	4963.424968	0.009	6.1e-06	"15.03498"	-4.346361	""	NA
"15.03499"	0.287285	3.49	0	107.696704993724	0.258759210570477	0.0850730648324682	3.66387623593737e-05	147.445053380829	1.41995783132422	0.554541327886703	0.00116187186522487	"15.03499"	2199.99	5182.491967	0.005	1.13e-05	"15.03499"	-1.690235	""	NA
"15.03505"	0.412726	4.76	0	127.72583791856	0.442515309851117	0.143494670484391	9.8828140922881e-05	155.661246091603	0.788374908051756	0.961630171862971	0.00109724873253867	"15.03505"	999.99	5420.589758	0.007	1.13e-05	"15.03505"	-3.371871	""	NA
"15.03512"	0.144789	2.99	0	32.5926335963288	0.123341748356349	0.0205403729528826	7.19659827513408e-06	64.7917526812138	0.493094409976946	0.392205218179268	0.00039992184193281	"15.03512"	1599.99	5451.049522	0.006	1.13e-05	"15.03512"	-3.335035	""	NA
"15.03520"	0.272167	4.25	0	34.4478957968021	0.130090329271043	0.0464327463253671	1.67144937089732e-05	48.9343367203867	0.681843356628378	0.34207012201108	0.000547815499284051	"15.03520"	1399.99	5625.490869	0.01	1.13e-05	"15.03520"	-4.158073	""	NA
"15.03541"	0.336118	3.35	0	60.9572697468406	0.104292972072081	0.0992148208309501	2.1990271527542e-05	94.4118301112451	0.687475338341516	0.644872180495622	0.000778883454167123	"15.03541"	999.99	5373.173151	0.01	5.2e-06	"15.03541"	-3.562829	""	NA
"15.03551"	0.518042	6.02	0	46.1803594037564	0.19870293068221	0.0832142323593895	3.98885441591176e-05	79.0294479271948	0.789036156188029	0.594600351499968	0.000889038161703196	"15.03551"	1399.99	5426.197211	0.006	8.7e-06	"15.03551"	-3.392579	""	NA
"15.03575"	0.343998	4.03	0	67.9917775196056	0.179673037983007	0.0620318436782836	2.25589655019998e-05	96.3734140719989	0.884948685897693	0.475511005142799	0.000732994425329	"15.03575"	2999.99	5538.266397	0.005	1.22e-05	"15.03575"	-2.721489	""	NA
"15.03592"	0.229253	3.06	0	50.5658449535027	0.106448048730351	0.0321296289434434	7.9128106908096e-06	72.2129539881042	0.656257429607323	0.332447229898334	0.0004300079761798	"15.03592"	1799.99	5684.523676	0.005	6.9e-06	"15.03592"	-2.299614	""	NA
"15.03595"	0.382576	5.66	0	62.9557287784239	0.129127541458439	0.102507717448594	2.77260239702619e-05	84.5875638502474	0.720463110650709	0.685328431491899	0.00090868776950718	"15.03595"	3599.99	5510.210167	0.007	7.8e-06	"15.03595"	-3.136714	""	NA
"15.03599"	0.508071	5.53	0	37.2902536205493	0.198142867104168	0.05881722925718	3.1064867765838e-05	59.8206542470848	0.759237475035032	0.403386823732685	0.000656414544281588	"15.03599"	2399.99	5392.508316	0.005	9.5e-06	"15.03599"	-4.057721	""	NA
"15.03609"	0.32798	4.65	0	41.2870601968702	0.126762112649827	0.0458556255356646	1.47721393374593e-05	53.7323128694433	0.334244344274494	0.248207528654788	0.000186679558557192	"15.03609"	1599.99	5723.988658	0.01	5.2e-06	"15.03609"	-5.369868	""	NA
"15.03611"	0.233005	3.72	0	39.2273719650465	0.207864160479541	0.0477789152610474	2.58508720743046e-05	61.6523935668469	0.770444217915447	0.393337254679696	0.000640755795304891	"15.03611"	1399.99	5979.70136	0.008	1.3e-05	"15.03611"	-2.875458	""	NA
"15.03613"	0.319256	3.21	0	43.074339847903	0.196959302931016	0.0416507042735872	2.04399404592764e-05	66.357576724669	0.631710235465898	0.261935161995651	0.00033855089819116	"15.03613"	1799.99	6246.128104	0.007	9.5e-06	"15.03613"	-3.271871	""	NA
"15.03617"	0.234581	3.12	0	50.8869181914063	0.127900751613085	0.0623476353270299	1.83958244977535e-05	79.641313183487	0.587045025575746	0.561678151680828	0.000622743037451712	"15.03617"	4599.99	6095.995203	0.01	7.8e-06	"15.03617"	-3.00055	""	NA
"15.03619"	7.432287	38.59	0	267.19876260689	1.68543898252977	3.02537856631024	0.00624317169383639	346.199304350605	3.15797742944569	6.1216589125255	0.0219730260102593	"15.03619"	7599.99	5825.299628	0.009	6.9e-06	"15.03619"	-7.74639	""	NA
"15.03673"	0.786119	6.94	0	55.8902496103348	0.196837096696301	0.163325629567438	7.10550666378934e-05	80.3008025789785	0.776509026931235	0.863883138362678	0.00126242305829688	"15.03673"	999.99	5342.870289	0.01	8.7e-06	"15.03673"	-4.88577	""	NA
"15.03684"	0.625693	6.11	0	32.9502138695422	0.112112907608558	0.0471388692102823	1.49347094374651e-05	48.5834842686752	0.417579470300402	0.28125853832126	0.000276769719587038	"15.03684"	1399.99	5400.244652	0.008	1.22e-05	"15.03684"	-4.80231	""	NA
